SerialNumber: FA2C97B24FFA-7744
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 17:51:50.583	0.42227963	-0.70644754	-0.12395004	-0.5545211	None
09/06/2025 17:51:50.593	0.42306444	-0.7060591	-0.124390066	-0.554319	None
09/06/2025 17:51:50.603	0.42392203	-0.70569783	-0.12505184	-0.55397445	None
09/06/2025 17:51:50.613	0.42470866	-0.70533025	-0.12623316	-0.5535727	None
09/06/2025 17:51:50.623	0.4256436	-0.70492405	-0.1277234	-0.5530294	None
09/06/2025 17:51:50.633	0.42638353	-0.7046972	-0.12919134	-0.5524065	None
09/06/2025 17:51:50.643	0.42673862	-0.704818	-0.13041705	-0.5516903	None
09/06/2025 17:51:50.653	0.42758146	-0.7047744	-0.1319264	-0.55073434	None
09/06/2025 17:51:50.663	0.4287103	-0.70458454	-0.13384213	-0.54963624	None
09/06/2025 17:51:50.673	0.43003958	-0.7042852	-0.13635646	-0.5483619	None
09/06/2025 17:51:50.683	0.43139836	-0.7040123	-0.13883574	-0.5470214	None
09/06/2025 17:51:50.693	0.4327769	-0.703709	-0.1410329	-0.5457591	None
09/06/2025 17:51:50.703	0.43414992	-0.7034141	-0.14307208	-0.54451627	None
09/06/2025 17:51:50.713	0.43559432	-0.70306325	-0.14538656	-0.5432014	None
09/06/2025 17:51:50.723	0.43705246	-0.7026649	-0.14765422	-0.5419323	None
09/06/2025 17:51:50.733	0.43829548	-0.7023515	-0.1497491	-0.54075867	None
09/06/2025 17:51:50.743	0.43944523	-0.7020905	-0.15184388	-0.5395795	None
09/06/2025 17:51:50.753	0.4404745	-0.7018895	-0.15362358	-0.5384967	None
09/06/2025 17:51:50.763	0.44147927	-0.701688	-0.15526721	-0.53746414	None
09/06/2025 17:51:50.773	0.44245476	-0.7015639	-0.1571135	-0.53628653	None
09/06/2025 17:51:50.783	0.44353387	-0.70133126	-0.15916419	-0.53509325	None
09/06/2025 17:51:50.793	0.44462648	-0.7009628	-0.1611894	-0.5340621	None
09/06/2025 17:51:50.803	0.44576302	-0.7006147	-0.16302879	-0.5330114	None
09/06/2025 17:51:50.813	0.44686168	-0.70029795	-0.16484891	-0.5319464	None
09/06/2025 17:51:50.823	0.4479917	-0.6999325	-0.16676109	-0.5308801	None
09/06/2025 17:51:50.833	0.4490622	-0.6995662	-0.16863991	-0.52986467	None
09/06/2025 17:51:50.843	0.45000595	-0.6992486	-0.17012052	-0.5290091	None
09/06/2025 17:51:50.853	0.45105705	-0.69886196	-0.17155126	-0.5281622	None
09/06/2025 17:51:50.863	0.45224592	-0.6983138	-0.173109	-0.52736145	None
09/06/2025 17:51:50.873	0.4536571	-0.69753975	-0.17476606	-0.5266265	None
