SerialNumber: FA2C97B24FFA-7744
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 17:32:38.391	-0.28394213	0.7550722	0.046138458	0.58937263	None
09/06/2025 17:32:38.401	-0.28370675	0.7551311	0.046174426	0.5894074	None
09/06/2025 17:32:38.411	-0.28375152	0.7551293	0.045945663	0.589406	None
09/06/2025 17:32:38.421	-0.28366584	0.75519544	0.04579055	0.5893743	None
09/06/2025 17:32:38.431	-0.28333673	0.7553981	0.04574429	0.58927655	None
09/06/2025 17:32:38.441	-0.28315884	0.7555479	0.04582964	0.58916366	None
09/06/2025 17:32:38.451	-0.2830516	0.75549644	0.04607886	0.58926183	None
09/06/2025 17:32:38.461	-0.2828764	0.7554415	0.046097405	0.58941495	None
09/06/2025 17:32:38.471	-0.2827054	0.75541073	0.045875285	0.58955383	None
09/06/2025 17:32:38.481	-0.28282654	0.7553373	0.045607157	0.58961004	None
09/06/2025 17:32:38.491	-0.2827922	0.75536156	0.045537118	0.5896009	None
09/06/2025 17:32:38.501	-0.2826475	0.7554174	0.045602437	0.5895939	None
09/06/2025 17:32:38.511	-0.28242224	0.7555238	0.045625184	0.589564	None
09/06/2025 17:32:38.521	-0.28232297	0.7555147	0.045695487	0.5896178	None
09/06/2025 17:32:38.531	-0.28233886	0.7554496	0.045800045	0.5896853	None
09/06/2025 17:32:38.541	-0.28236306	0.7553495	0.045849286	0.5897982	None
09/06/2025 17:32:38.551	-0.28213266	0.7553436	0.04572217	0.58992606	None
09/06/2025 17:32:38.561	-0.28156483	0.75563127	0.04541591	0.5898527	None
09/06/2025 17:32:38.571	-0.28098822	0.75599045	0.045075364	0.5896933	None
09/06/2025 17:32:38.581	-0.28093052	0.7561472	0.044870164	0.5895351	None
09/06/2025 17:32:38.591	-0.28085512	0.75624585	0.045038115	0.589432	None
09/06/2025 17:32:38.601	-0.28067845	0.75628096	0.045166176	0.5894613	None
09/06/2025 17:32:38.611	-0.2804331	0.75636005	0.045119353	0.58948016	None
09/06/2025 17:32:38.621	-0.28017947	0.7564418	0.04499187	0.5895058	None
09/06/2025 17:32:38.631	-0.2800526	0.7565064	0.044728976	0.589503	None
09/06/2025 17:32:38.641	-0.27984455	0.7566286	0.044591732	0.5894553	None
09/06/2025 17:32:38.651	-0.27952302	0.7566858	0.04468458	0.5895274	None
09/06/2025 17:32:38.661	-0.27923882	0.75681776	0.044639222	0.5894961	None
09/06/2025 17:32:38.671	-0.27922	0.7567132	0.044564266	0.5896448	None
09/06/2025 17:32:38.681	-0.27904344	0.7566301	0.044528864	0.58983797	None
09/06/2025 17:32:38.691	-0.2787121	0.7566192	0.044461414	0.59001356	None
09/06/2025 17:32:38.701	-0.2782147	0.7567561	0.044358697	0.59008026	None
09/06/2025 17:32:38.711	-0.27808487	0.7567354	0.04421928	0.59017843	None
09/06/2025 17:32:38.721	-0.27801666	0.75670433	0.044192877	0.5902521	None
09/06/2025 17:32:38.731	-0.27796057	0.7565858	0.044322535	0.5904209	None
09/06/2025 17:32:38.741	-0.27795434	0.75635254	0.044689577	0.5906951	None
09/06/2025 17:32:38.751	-0.27788356	0.75616574	0.04523628	0.590926	None
09/06/2025 17:32:38.761	-0.27783194	0.7560529	0.045787454	0.59105223	None
09/06/2025 17:32:38.771	-0.27826864	0.7556023	0.046482358	0.59136873	None
09/06/2025 17:32:38.781	-0.27870646	0.7551508	0.04731353	0.5916732	None
09/06/2025 17:32:38.791	-0.27876878	0.7549661	0.048137642	0.5918131	None
09/06/2025 17:32:38.801	-0.27869943	0.75493795	0.04884928	0.5918231	None
09/06/2025 17:32:38.811	-0.2787889	0.7549461	0.049437463	0.59172195	None
09/06/2025 17:32:38.821	-0.27899465	0.7549931	0.04990047	0.59152627	None
09/06/2025 17:32:38.831	-0.27912736	0.7552464	0.050199296	0.5911146	None
09/06/2025 17:32:38.841	-0.27894175	0.75573385	0.050425433	0.59055984	None
09/06/2025 17:32:38.851	-0.27906042	0.75607276	0.050438654	0.5900676	None
09/06/2025 17:32:38.861	-0.2790974	0.7564725	0.05045427	0.58953613	None
09/06/2025 17:32:38.871	-0.27894408	0.7569832	0.050529856	0.58894694	None
09/06/2025 17:32:38.881	-0.278619	0.7576787	0.050559483	0.58820415	None
09/06/2025 17:32:38.891	-0.2783365	0.7583249	0.050586574	0.58750236	None
09/06/2025 17:32:38.901	-0.27812716	0.75892925	0.050482363	0.5868295	None
09/06/2025 17:32:38.911	-0.27816132	0.7596035	0.050062034	0.58597654	None
09/06/2025 17:32:38.921	-0.27801356	0.7604743	0.049781866	0.58494	None
09/06/2025 17:32:38.931	-0.2776736	0.7614409	0.0498186	0.58383995	None
09/06/2025 17:32:38.941	-0.27757344	0.76236063	0.049975097	0.5826728	None
09/06/2025 17:32:38.951	-0.27777287	0.763249	0.05016315	0.58139706	None
09/06/2025 17:32:38.961	-0.27820507	0.76417595	0.050490476	0.5799426	None
09/06/2025 17:32:38.971	-0.27892685	0.765106	0.05087004	0.57833385	None
09/06/2025 17:32:38.981	-0.28002077	0.7660134	0.05133161	0.57655996	None
09/06/2025 17:32:38.991	-0.28151786	0.76688915	0.05198243	0.5746049	None
09/06/2025 17:32:39.001	-0.28364065	0.76768017	0.05275183	0.57242954	None
09/06/2025 17:32:39.011	-0.28635266	0.7683935	0.053776857	0.5700215	None
09/06/2025 17:32:39.021	-0.29059973	0.7686773	0.05589765	0.567281	None
09/06/2025 17:32:39.031	-0.29553747	0.7688859	0.058220305	0.56420493	None
09/06/2025 17:32:39.041	-0.30072096	0.76916474	0.060734555	0.5608107	None
09/06/2025 17:32:39.051	-0.30564916	0.7696887	0.06347014	0.5571132	None
09/06/2025 17:32:39.061	-0.3100575	0.77056897	0.06613916	0.55313355	None
09/06/2025 17:32:39.071	-0.3143424	0.77149385	0.068859346	0.54908013	None
09/06/2025 17:32:39.081	-0.31818268	0.772658	0.071454465	0.5448834	None
09/06/2025 17:32:39.091	-0.32062337	0.7745211	0.073513836	0.54051536	None
09/06/2025 17:32:39.101	-0.32158422	0.7771009	0.07491576	0.5360312	None
09/06/2025 17:32:39.111	-0.3209595	0.7805409	0.07572905	0.53127265	None
09/06/2025 17:32:39.121	-0.31923437	0.7845908	0.076061465	0.5262753	None
09/06/2025 17:32:39.131	-0.31704605	0.7890032	0.07605724	0.520976	None
09/06/2025 17:32:39.141	-0.31546748	0.79333746	0.07608942	0.51531726	None
09/06/2025 17:32:39.151	-0.31506732	0.797234	0.07664932	0.5094311	None
09/06/2025 17:32:39.161	-0.3155142	0.80097604	0.07792606	0.5030515	None
09/06/2025 17:32:39.171	-0.31645912	0.8046718	0.07963266	0.49624655	None
09/06/2025 17:32:39.181	-0.31672424	0.8087192	0.081648745	0.4891151	None
09/06/2025 17:32:39.191	-0.31630832	0.81314623	0.08390252	0.4816048	None
09/06/2025 17:32:39.201	-0.31532276	0.8179346	0.08636014	0.4736431	None
09/06/2025 17:32:39.211	-0.31454578	0.8229944	0.089820124	0.46466523	None
09/06/2025 17:32:39.221	-0.31382725	0.8279455	0.09332787	0.45557615	None
09/06/2025 17:32:39.231	-0.31251058	0.833316	0.09650163	0.4459277	None
09/06/2025 17:32:39.241	-0.31054667	0.8392079	0.09922068	0.4355343	None
09/06/2025 17:32:39.251	-0.30883694	0.84512204	0.101847194	0.42456916	None
09/06/2025 17:32:39.261	-0.30744782	0.85073584	0.105075166	0.4134327	None
09/06/2025 17:32:39.271	-0.30650657	0.855983	0.10915734	0.4020871	None
09/06/2025 17:32:39.281	-0.30602506	0.86075175	0.11423896	0.3907023	None
09/06/2025 17:32:39.291	-0.3055826	0.86512256	0.120197296	0.37944615	None
09/06/2025 17:32:39.301	-0.3044155	0.8694762	0.12681164	0.36811018	None
09/06/2025 17:32:39.311	-0.30202386	0.87411386	0.13460068	0.35613468	None
09/06/2025 17:32:39.321	-0.2984508	0.8787986	0.14305264	0.34411675	None
09/06/2025 17:32:39.331	-0.29368964	0.8837594	0.15115865	0.3318237	None
09/06/2025 17:32:39.341	-0.2879381	0.8890794	0.15864244	0.31890705	None
09/06/2025 17:32:39.351	-0.28191724	0.8943639	0.16540767	0.30580562	None
09/06/2025 17:32:39.361	-0.27598685	0.89933217	0.17107995	0.29326785	None
09/06/2025 17:32:39.371	-0.27057308	0.90371853	0.17582537	0.28180134	None
09/06/2025 17:32:39.381	-0.26587763	0.9074808	0.17923287	0.27185887	None
09/06/2025 17:32:39.391	-0.26310948	0.91053057	0.18082719	0.2631614	None
09/06/2025 17:32:39.401	-0.26441264	0.91152513	0.180785	0.2583994	None
09/06/2025 17:32:39.411	-0.2684502	0.9116829	0.17805836	0.25555712	None
09/06/2025 17:32:39.421	-0.27465713	0.91092545	0.17206018	0.2557633	None
09/06/2025 17:32:39.431	-0.28020453	0.9089276	0.1674737	0.25986123	None
09/06/2025 17:32:39.441	-0.28300896	0.9052482	0.16734223	0.26956883	None
09/06/2025 17:32:39.451	-0.28460404	0.89918226	0.17033428	0.28583315	None
09/06/2025 17:32:39.461	-0.28530374	0.892235	0.17425045	0.30397806	None
09/06/2025 17:32:39.471	-0.2803618	0.88674	0.18028864	0.32066593	None
09/06/2025 17:32:39.481	-0.27519333	0.88082707	0.18921718	0.33593377	None
09/06/2025 17:32:39.491	-0.27338573	0.872685	0.20000297	0.3520246	None
09/06/2025 17:32:39.501	-0.27396253	0.8623295	0.21133646	0.37001407	None
09/06/2025 17:32:39.511	-0.27620456	0.8498533	0.22174433	0.3905513	None
09/06/2025 17:32:39.521	-0.27935103	0.8358176	0.2294316	0.41348937	None
09/06/2025 17:32:39.531	-0.2823764	0.82167566	0.23554607	0.4357415	None
09/06/2025 17:32:39.541	-0.28552696	0.80689067	0.24362633	0.45638606	None
09/06/2025 17:32:39.551	-0.28582636	0.79112065	0.2504744	0.47951403	None
09/06/2025 17:32:39.561	-0.2837286	0.77528155	0.25271964	0.504785	None
09/06/2025 17:32:39.571	-0.2811744	0.7608872	0.25010198	0.5288469	None
09/06/2025 17:32:39.581	-0.28235337	0.7469146	0.24637339	0.54948705	None
09/06/2025 17:32:39.591	-0.29049248	0.7358982	0.23861305	0.5633603	None
09/06/2025 17:32:39.601	-0.29888085	0.7273375	0.22846994	0.57419175	None
09/06/2025 17:32:39.611	-0.30745277	0.72067857	0.21626818	0.5827231	None
09/06/2025 17:32:39.621	-0.3159049	0.71537685	0.2021754	0.5897525	None
09/06/2025 17:32:39.631	-0.32337582	0.71086806	0.18622504	0.59636986	None
09/06/2025 17:32:39.641	-0.32927462	0.70683616	0.16897754	0.6030335	None
09/06/2025 17:32:39.651	-0.33308962	0.70341015	0.15168567	0.6095074	None
09/06/2025 17:32:39.661	-0.3335718	0.70101726	0.13435665	0.61603135	None
09/06/2025 17:32:39.671	-0.33087194	0.6995318	0.11674341	0.6227277	None
09/06/2025 17:32:39.681	-0.32750165	0.69812447	0.10063667	0.62887037	None
09/06/2025 17:32:39.691	-0.32699794	0.6939854	0.08835227	0.6355233	None
09/06/2025 17:32:39.701	-0.3296153	0.6887472	0.08067881	0.6408674	None
09/06/2025 17:32:39.711	-0.33506528	0.6823426	0.0784078	0.6451608	None
09/06/2025 17:32:39.721	-0.3425297	0.67616856	0.08191517	0.6473016	None
09/06/2025 17:32:39.731	-0.35100698	0.66990334	0.08943562	0.64828193	None
09/06/2025 17:32:39.741	-0.3611747	0.66344774	0.09865738	0.6479933	None
