SerialNumber: FA2C97B24FFA-7744
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 18:04:44.873	-0.43449166	0.7296843	-0.10251687	0.5181833	None
09/06/2025 18:04:44.883	-0.43418336	0.729669	-0.10149988	0.5186631	None
09/06/2025 18:04:44.893	-0.43384925	0.7296773	-0.1006301	0.5191003	None
09/06/2025 18:04:44.903	-0.4334244	0.7297466	-0.09990188	0.51949835	None
09/06/2025 18:04:44.913	-0.43292677	0.72986495	-0.09925879	0.51987016	None
09/06/2025 18:04:44.923	-0.4323075	0.73006266	-0.098698154	0.5202147	None
09/06/2025 18:04:44.933	-0.4317444	0.7302713	-0.09821623	0.52048063	None
09/06/2025 18:04:44.943	-0.4309886	0.73063654	-0.097892575	0.5206552	None
09/06/2025 18:04:44.953	-0.4299835	0.7311132	-0.09762294	0.5208679	None
09/06/2025 18:04:44.963	-0.42892182	0.73160046	-0.09749649	0.5210827	None
09/06/2025 18:04:44.973	-0.42772165	0.73218286	-0.097631104	0.52122587	None
09/06/2025 18:04:44.983	-0.4265092	0.7327826	-0.09793103	0.5213203	None
09/06/2025 18:04:44.993	-0.4252812	0.7333556	-0.09835783	0.5214373	None
09/06/2025 18:04:45.003	-0.4240575	0.733866	-0.09875382	0.52164125	None
09/06/2025 18:04:45.013	-0.42286316	0.7343037	-0.09896937	0.52195376	None
09/06/2025 18:04:45.023	-0.4217133	0.73469836	-0.0989548	0.52233136	None
09/06/2025 18:04:45.033	-0.42066175	0.73497224	-0.09854882	0.52287024	None
09/06/2025 18:04:45.043	-0.41969094	0.73517823	-0.09794149	0.5234749	None
09/06/2025 18:04:45.053	-0.41872677	0.7354087	-0.09711817	0.5240761	None
09/06/2025 18:04:45.063	-0.41783512	0.73560256	-0.09619386	0.524686	None
09/06/2025 18:04:45.073	-0.41705057	0.7356262	-0.09516948	0.5254632	None
09/06/2025 18:04:45.083	-0.41641694	0.73556745	-0.09409732	0.5262404	None
09/06/2025 18:04:45.093	-0.4158734	0.7354679	-0.09284671	0.5270308	None
09/06/2025 18:04:45.103	-0.4153806	0.73531985	-0.09147319	0.5278656	None
09/06/2025 18:04:45.113	-0.41497245	0.7351337	-0.09008023	0.5286848	None
09/06/2025 18:04:45.123	-0.41461244	0.73494506	-0.088801906	0.52944535	None
09/06/2025 18:04:45.133	-0.4142555	0.7347908	-0.087652475	0.53012973	None
09/06/2025 18:04:45.143	-0.41395426	0.7346755	-0.08657679	0.5307015	None
09/06/2025 18:04:45.153	-0.41374436	0.73454833	-0.0855354	0.53121	None
09/06/2025 18:04:45.163	-0.41369554	0.7343746	-0.084491305	0.53165495	None
09/06/2025 18:04:45.173	-0.4137223	0.7341501	-0.08355388	0.53209215	None
