SerialNumber: E58926083144-43F0
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 17:51:50.583	-0.7426341	0.41774622	0.31343076	0.4195111	None
09/06/2025 17:51:50.593	-0.7421463	0.4190706	0.31302908	0.41935205	None
09/06/2025 17:51:50.603	-0.7420529	0.41965148	0.3128719	0.4190542	None
09/06/2025 17:51:50.613	-0.7427821	0.41876954	0.31320223	0.4183977	None
09/06/2025 17:51:50.623	-0.7439288	0.41688526	0.31431085	0.41740784	None
09/06/2025 17:51:50.633	-0.74481416	0.4152979	0.31568247	0.416375	None
09/06/2025 17:51:50.643	-0.7450556	0.41492102	0.31654316	0.41566473	None
09/06/2025 17:51:50.653	-0.74482757	0.41568357	0.31685036	0.41507795	None
09/06/2025 17:51:50.663	-0.74440837	0.4171449	0.31700245	0.41424805	None
09/06/2025 17:51:50.673	-0.7442437	0.418286	0.31742412	0.41306892	None
09/06/2025 17:51:50.683	-0.74459577	0.41855577	0.31830972	0.4114762	None
09/06/2025 17:51:50.693	-0.7458134	0.41706535	0.3199309	0.409522	None
09/06/2025 17:51:50.703	-0.7471494	0.415108	0.32201955	0.407432	None
09/06/2025 17:51:50.713	-0.7479381	0.41402054	0.3238389	0.40564632	None
09/06/2025 17:51:50.723	-0.7480148	0.41425583	0.32521576	0.40416136	None
09/06/2025 17:51:50.733	-0.74770284	0.41524547	0.3262353	0.4028994	None
09/06/2025 17:51:50.743	-0.7474544	0.41616762	0.3273431	0.4015075	None
09/06/2025 17:51:50.753	-0.7472906	0.41695023	0.3283128	0.4002068	None
09/06/2025 17:51:50.763	-0.74732846	0.41753516	0.32896036	0.39899316	None
09/06/2025 17:51:50.773	-0.7471263	0.41859236	0.32931197	0.39797246	None
09/06/2025 17:51:50.783	-0.74668974	0.42001835	0.32969105	0.39697385	None
09/06/2025 17:51:50.793	-0.74599725	0.4218938	0.32994244	0.39607617	None
09/06/2025 17:51:50.803	-0.7456321	0.423299	0.3304739	0.39481917	None
09/06/2025 17:51:50.813	-0.74582446	0.42371792	0.33188573	0.3928177	None
09/06/2025 17:51:50.823	-0.74652565	0.423355	0.33376297	0.3902794	None
09/06/2025 17:51:50.833	-0.7476731	0.42233217	0.33573282	0.3874914	None
09/06/2025 17:51:50.843	-0.74856323	0.42168713	0.33738983	0.38502842	None
09/06/2025 17:51:50.853	-0.74907714	0.4215806	0.33861881	0.38306186	None
09/06/2025 17:51:50.863	-0.7497053	0.42120934	0.33985	0.3811464	None
09/06/2025 17:51:50.873	-0.750688	0.42027026	0.34120005	0.37903655	None
09/06/2025 17:51:50.883	-0.7520644	0.41868207	0.34278888	0.37662345	None
09/06/2025 17:51:50.893	-0.75305444	0.4175186	0.34462276	0.3742563	None
09/06/2025 17:51:50.903	-0.75385135	0.41668886	0.34608307	0.37222376	None
