SerialNumber: FA2C97B24FFA-7744
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 18:07:31.205	-0.38503364	0.73289824	-0.07561166	0.5560018	None
09/06/2025 18:07:31.215	-0.38482398	0.73352647	-0.075816676	0.5552902	None
09/06/2025 18:07:31.225	-0.3847811	0.7340425	-0.076116666	0.55459625	None
09/06/2025 18:07:31.235	-0.3849047	0.73446417	-0.07660626	0.55388457	None
09/06/2025 18:07:31.245	-0.3849806	0.73489726	-0.077468134	0.55313694	None
09/06/2025 18:07:31.255	-0.38496667	0.7353633	-0.07862882	0.55236304	None
09/06/2025 18:07:31.265	-0.38488603	0.73589367	-0.079918906	0.5515271	None
09/06/2025 18:07:31.275	-0.38464344	0.736488	-0.0812029	0.5507147	None
09/06/2025 18:07:31.285	-0.3841539	0.7372244	-0.082617044	0.54985964	None
09/06/2025 18:07:31.295	-0.38355723	0.7380876	-0.08426156	0.54886794	None
09/06/2025 18:07:31.305	-0.38281223	0.73907864	-0.08609934	0.54776806	None
09/06/2025 18:07:31.315	-0.382149	0.74009305	-0.0879849	0.546561	None
09/06/2025 18:07:31.325	-0.38143897	0.74112135	-0.0898154	0.54536456	None
09/06/2025 18:07:31.335	-0.3810371	0.7419603	-0.09143681	0.54423404	None
09/06/2025 18:07:31.345	-0.38079935	0.7426952	-0.0929145	0.54314685	None
09/06/2025 18:07:31.355	-0.38046902	0.7434692	-0.094452225	0.5420531	None
09/06/2025 18:07:31.365	-0.3799557	0.7442956	-0.09612788	0.5409834	None
09/06/2025 18:07:31.375	-0.37926298	0.74517214	-0.09783971	0.53995496	None
09/06/2025 18:07:31.385	-0.37877703	0.7459352	-0.099428155	0.53895134	None
09/06/2025 18:07:31.395	-0.37816662	0.7468363	-0.10083071	0.5378704	None
09/06/2025 18:07:31.405	-0.37755924	0.74771875	-0.102179736	0.5368154	None
09/06/2025 18:07:31.415	-0.37683812	0.7486288	-0.103641614	0.5357724	None
09/06/2025 18:07:31.425	-0.375892	0.74965787	-0.10513335	0.5347062	None
09/06/2025 18:07:31.435	-0.3748887	0.7507109	-0.10677381	0.5336068	None
09/06/2025 18:07:31.445	-0.37377754	0.7517946	-0.108664274	0.53247803	None
09/06/2025 18:07:31.455	-0.3727136	0.75282043	-0.11071095	0.53135216	None
09/06/2025 18:07:31.465	-0.3717737	0.75379103	-0.11242188	0.530274	None
09/06/2025 18:07:31.475	-0.3713941	0.7545118	-0.11310999	0.52936774	None
09/06/2025 18:07:31.485	-0.37113878	0.75521004	-0.113964304	0.52836686	None
