SerialNumber: E58926083144-43F0
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 17:50:16.348	-0.8148591	0.27132297	0.4173589	0.29739526	None
09/06/2025 17:50:16.358	-0.814935	0.27095377	0.41679177	0.29831913	None
09/06/2025 17:50:16.368	-0.8148707	0.2710025	0.41622078	0.29924774	None
09/06/2025 17:50:16.378	-0.81464195	0.27142003	0.4158202	0.30004832	None
09/06/2025 17:50:16.388	-0.8144562	0.27169198	0.41568348	0.30049473	None
09/06/2025 17:50:16.398	-0.8143761	0.2717998	0.41562372	0.30069625	None
09/06/2025 17:50:16.408	-0.8144048	0.2715517	0.4157565	0.30065864	None
09/06/2025 17:50:16.418	-0.8144982	0.27123532	0.41579622	0.30063608	None
09/06/2025 17:50:16.428	-0.814652	0.2708495	0.41572198	0.30067155	None
09/06/2025 17:50:16.438	-0.8147528	0.2704451	0.41568172	0.30081865	None
09/06/2025 17:50:16.448	-0.8147328	0.27048138	0.4153072	0.3013573	None
09/06/2025 17:50:16.458	-0.8145566	0.27091604	0.41480005	0.3021406	None
09/06/2025 17:50:16.468	-0.8141579	0.27182907	0.41425595	0.30313957	None
09/06/2025 17:50:16.478	-0.81368047	0.27286604	0.41385362	0.30403733	None
09/06/2025 17:50:16.488	-0.8133435	0.2735799	0.41366696	0.30454928	None
09/06/2025 17:50:16.498	-0.81329733	0.27363303	0.41371945	0.304552	None
09/06/2025 17:50:16.508	-0.81375563	0.2721347	0.41453835	0.30355576	None
09/06/2025 17:50:16.518	-0.8147582	0.2691274	0.41586888	0.30172464	None
09/06/2025 17:50:16.528	-0.81619895	0.2645837	0.41782096	0.29914138	None
09/06/2025 17:50:16.538	-0.8175089	0.2605122	0.41933313	0.297014	None
09/06/2025 17:50:16.548	-0.8186695	0.25699425	0.4205087	0.29521418	None
09/06/2025 17:50:16.558	-0.81964	0.254412	0.42109695	0.2939169	None
09/06/2025 17:50:16.568	-0.8204863	0.25235045	0.4213107	0.29302546	None
09/06/2025 17:50:16.578	-0.8213162	0.25041425	0.42139322	0.29224166	None
09/06/2025 17:50:16.588	-0.8222014	0.24823126	0.4215906	0.29132584	None
09/06/2025 17:50:16.598	-0.8230817	0.24602649	0.42183208	0.29035908	None
09/06/2025 17:50:16.608	-0.8237373	0.24427015	0.42212743	0.28955272	None
09/06/2025 17:50:16.618	-0.82423466	0.24272451	0.4225762	0.2887834	None
09/06/2025 17:50:16.628	-0.8246985	0.24142136	0.42283833	0.2881689	None
09/06/2025 17:50:16.638	-0.8251951	0.2401275	0.42304406	0.2875261	None
09/06/2025 17:50:16.648	-0.8256979	0.23918995	0.42290273	0.28707153	None
09/06/2025 17:50:16.658	-0.82619315	0.23865746	0.42231554	0.28695455	None
09/06/2025 17:50:16.668	-0.82647306	0.23867431	0.4216263	0.2871481	None
09/06/2025 17:50:16.678	-0.82658863	0.23944813	0.4205086	0.28780913	None
09/06/2025 17:50:16.688	-0.8266447	0.24045208	0.41926628	0.28862268	None
09/06/2025 17:50:16.698	-0.82655716	0.24132349	0.41843647	0.28934926	None
09/06/2025 17:50:16.708	-0.82645357	0.2421823	0.41758326	0.29015914	None
09/06/2025 17:50:16.718	-0.82622445	0.2435318	0.41662547	0.291057	None
09/06/2025 17:50:16.728	-0.8260383	0.2448629	0.4156922	0.29180157	None
09/06/2025 17:50:16.738	-0.8259516	0.24586286	0.41497344	0.2922288	None
09/06/2025 17:50:16.748	-0.82594377	0.24677192	0.41425642	0.29250062	None
09/06/2025 17:50:16.758	-0.826053	0.24740426	0.41362554	0.2925506	None
09/06/2025 17:50:16.768	-0.8262682	0.24758993	0.41326943	0.29229012	None
09/06/2025 17:50:16.778	-0.8264895	0.24766879	0.4130164	0.29195556	None
09/06/2025 17:50:16.788	-0.82677126	0.24759999	0.41270876	0.29165226	None
09/06/2025 17:50:16.798	-0.8269909	0.24764906	0.41233236	0.29151955	None
09/06/2025 17:50:16.808	-0.82708645	0.24808806	0.41177127	0.2916684	None
09/06/2025 17:50:16.818	-0.82692426	0.24925266	0.4110244	0.29218858	None
09/06/2025 17:50:16.828	-0.826533	0.25163227	0.40960908	0.29324126	None
09/06/2025 17:50:16.838	-0.82606703	0.2545049	0.40790513	0.2944468	None
09/06/2025 17:50:16.848	-0.82569426	0.2570791	0.40640852	0.29532233	None
09/06/2025 17:50:16.858	-0.82546514	0.25924566	0.40509075	0.29587713	None
09/06/2025 17:50:16.868	-0.8255689	0.2606651	0.404031	0.2957909	None
09/06/2025 17:50:16.878	-0.82601243	0.26130632	0.40317836	0.29515088	None
09/06/2025 17:50:16.888	-0.8266671	0.261365	0.4025337	0.2941456	None
09/06/2025 17:50:16.898	-0.8274449	0.26123253	0.40178642	0.29309684	None
09/06/2025 17:50:16.908	-0.8280152	0.26261917	0.40002245	0.29265967	None
09/06/2025 17:50:16.918	-0.8283569	0.26489577	0.3978401	0.29261163	None
09/06/2025 17:50:16.928	-0.8285021	0.26795068	0.39533976	0.29280403	None
09/06/2025 17:50:16.938	-0.82889587	0.27083233	0.3924355	0.29294416	None
09/06/2025 17:50:16.948	-0.8296541	0.27268705	0.38974854	0.2926661	None
09/06/2025 17:50:16.958	-0.8305419	0.27443507	0.3869954	0.29216796	None
09/06/2025 17:50:16.968	-0.8318674	0.27547434	0.3838842	0.29152647	None
09/06/2025 17:50:16.978	-0.8331867	0.27639285	0.38089776	0.29080802	None
09/06/2025 17:50:16.988	-0.83450395	0.2777777	0.37750635	0.2901329	None
09/06/2025 17:50:16.998	-0.83607376	0.27917808	0.37338704	0.28959993	None
09/06/2025 17:50:17.008	-0.8378093	0.28030127	0.3691368	0.28894702	None
09/06/2025 17:50:17.018	-0.8394237	0.281918	0.36494118	0.28801617	None
09/06/2025 17:50:17.028	-0.84097254	0.28404075	0.36032832	0.2872171	None
09/06/2025 17:50:17.038	-0.84242564	0.28663194	0.35547575	0.28642786	None
09/06/2025 17:50:17.048	-0.84418255	0.2886719	0.35060245	0.2852098	None
09/06/2025 17:50:17.058	-0.8462139	0.29006004	0.34562588	0.28385133	None
09/06/2025 17:50:17.068	-0.84803975	0.29187006	0.3404909	0.28275314	None
09/06/2025 17:50:17.078	-0.8499943	0.29351678	0.3347107	0.2820786	None
09/06/2025 17:50:17.088	-0.85176194	0.29563206	0.3281187	0.28228438	None
09/06/2025 17:50:17.098	-0.853156	0.29831842	0.32126772	0.28313136	None
09/06/2025 17:50:17.108	-0.852756	0.30439287	0.3136431	0.28639632	None
