SerialNumber: FA2C97B24FFA-7744
time (UTC+00:00)	q1	q2	q3	q4	Interference

09/06/2025 17:37:51.049	0.78636295	-0.44918823	-0.38054007	-0.18787841	None
09/06/2025 17:37:51.059	0.7871477	-0.44827664	-0.3807959	-0.18624446	None
09/06/2025 17:37:51.069	0.7881428	-0.44703287	-0.3811012	-0.18439148	None
09/06/2025 17:37:51.079	0.78920645	-0.44574293	-0.38136795	-0.18240231	None
09/06/2025 17:37:51.089	0.79022455	-0.44462615	-0.38158605	-0.18025167	None
09/06/2025 17:37:51.099	0.79131866	-0.44333288	-0.38192675	-0.17790093	None
09/06/2025 17:37:51.109	0.7925741	-0.4415516	-0.38257927	-0.17532021	None
09/06/2025 17:37:51.119	0.79364914	-0.4397798	-0.38347208	-0.17294271	None
09/06/2025 17:37:51.129	0.7943778	-0.43837333	-0.38452083	-0.17082672	None
09/06/2025 17:37:51.139	0.7949146	-0.4372877	-0.38544697	-0.16901605	None
09/06/2025 17:37:51.149	0.79541415	-0.43623284	-0.3864201	-0.16715865	None
09/06/2025 17:37:51.159	0.79602724	-0.4350335	-0.38735086	-0.1651998	None
09/06/2025 17:37:51.169	0.79675245	-0.4337084	-0.3882506	-0.16306055	None
09/06/2025 17:37:51.179	0.7973233	-0.43268487	-0.3890924	-0.16097036	None
09/06/2025 17:37:51.189	0.7975751	-0.43231827	-0.38965893	-0.15933155	None
09/06/2025 17:37:51.199	0.7976055	-0.43252343	-0.38988644	-0.15806085	None
09/06/2025 17:37:51.209	0.7974976	-0.43278828	-0.39023232	-0.15702397	None
09/06/2025 17:37:51.219	0.7975159	-0.4326451	-0.3907736	-0.15597537	None
09/06/2025 17:37:51.229	0.79781425	-0.43180293	-0.39157715	-0.15476185	None
09/06/2025 17:37:51.239	0.79817665	-0.4308912	-0.39231995	-0.15354607	None
09/06/2025 17:37:51.249	0.79829466	-0.43051526	-0.3927639	-0.15284857	None
